Distance,Distance traveled,Time,Avg Speed,Height Difference,Completion
93.1864969829063,88.06517079533583,57.284,1.5373432510881893,6.011750999999999,False
68.19270226321738,185.9490437386108,127.12800000000001,1.4626914899834087,11.336905999999999,False
62.824937081767615,87.86115329460075,57.00399999999999,1.5413155795137319,6.327693,False
17.86736692756734,188.38668329332287,128.372,1.4675060238472786,12.142982,False
41.74567870104867,87.857029184731,56.964,1.5423254895149745,6.673445,False
91.6767787207696,87.67029473862827,57.127999999999986,1.5346291615079872,5.379798,False
41.96007972114471,186.28157528763845,126.952,1.4673386420665957,12.749367,False
123.71611667254423,87.59291632660968,57.08000000000004,1.5345640561774636,5.674099,False
42.49409598712465,87.91156197628234,57.115999999999985,1.539175747186119,5.728452000000001,False
81.75730157733265,88.33330406801505,57.148000000000025,1.5456937087564746,5.805667,False
