Distance,Distance traveled,Time,Avg Speed,Height Difference,Completion
120.75657645158955,129.43373773890028,32.376,3.9978298041419658,5.3230059999999995,False
81.02133511709333,13.476379061719546,42.484,0.31721069253647366,0.2906069999999996,False
153.04972900422646,137.59166145222457,34.599999999999994,3.9766376142261444,2.83737,False
82.55176887426978,14.310984283756905,43.2,0.33127278434622465,0.0,False
102.53827364030828,15.250509854898993,67.52799999999999,0.22583979763800194,0.8017719999999997,False
132.92130241365487,130.28759687107316,38.512,3.3830389715172715,4.684773,False
150.29379392473606,34.47116754878689,58.436000000000035,0.5898960837289833,0.8625109999999996,False
130.41586660659212,130.35520286702874,38.76799999999997,3.3624433261202236,4.423261,False
93.91516797021464,13.585002681375695,42.375999999999976,0.3205824684107915,0.099418,False
180.4454765005081,135.85208797659496,38.900000000000034,3.4923415932286592,2.889846,False
