Distance,Distance traveled,Time,Avg Speed,Height Difference,Completion
96.69295198075204,120.5219694270523,76.072,1.5843144577118031,5.800003,False
73.66163341221862,120.56897008099297,76.72800000000001,1.5713816348789615,6.782642,False
166.87127177365088,154.20606536003254,101.87199999999999,1.5137237450921996,5.974647,False
95.67296589197286,80.5023390113836,51.34400000000002,1.5679015856065668,6.455584,False
120.36568187817294,152.493380182544,101.04399999999998,1.5091779836758643,5.627236999999999,False
85.58959460887753,178.859698587404,118.61999999999995,1.5078376208683535,4.601305,False
73.1530825908903,153.47611810262222,101.82800000000009,1.5072093933163973,4.261959,False
69.20534736423461,153.58750455908051,102.58399999999995,1.4971877150343191,11.220598,False
83.42191893139922,163.7297478190219,108.58400000000006,1.5078625563528862,6.280421,False
70.26478505792784,67.20008232244328,74.90800000000002,0.8971015421909978,6.606648,False
