Distance,Distance traveled,Time,Avg Speed,Height Difference,Completion
129.14980615693386,112.29419443321727,13.236,8.48399776618444,2.520273,False
124.92576495643901,135.70867771531573,22.528,6.024000253698319,2.5340239999999996,False
132.33347504995078,33.11973071429013,57.932,0.5717001089948582,1.8742389999999993,False
127.48254844894709,112.29410087127,13.287999999999997,8.450790252202742,1.5262520000000002,False
131.51178083978044,23.694189163594746,48.08800000000001,0.4927256106220833,0.8355449999999998,False
142.2356075387077,112.22015265400731,13.159999999999997,8.527367222948886,2.3125,False
156.33253178931105,135.46328716045562,21.44399999999999,6.3170717758093495,1.68044,False
119.89319680237604,15.434530194208952,43.388000000000005,0.3557326955427526,0.14642899999999992,False
193.63208132524406,112.32101198139071,13.25200000000001,8.475778145290569,2.2982519999999997,False
107.66300424246305,33.59852944240021,67.16400000000002,0.5002461056875738,0.6370200000000006,False
