Distance,Distance traveled,Time,Avg Speed,Height Difference,Completion
149.99977425074303,9.829489187998634,48.144,0.20416851919239437,1.0214779999999999,False
91.93709196593053,9.825794129720748,48.14000000000001,0.2041087272480421,0.876134,False
103.32865166130246,9.819435241462866,48.13599999999998,0.20399358570431422,0.60802,False
93.95802187866722,9.835654527559457,48.140000000000015,0.204313554789353,0.947819,False
47.79499630108434,9.8192326358581,48.135999999999996,0.20398937667978437,1.3273929999999998,False
106.88371496450254,9.819932141546492,48.135999999999996,0.20400390854135142,0.8307769999999999,False
33.10451740671299,9.818950551336282,48.136000000000024,0.20398351652269148,1.187715,False
98.5444968426778,9.820369325514266,48.13599999999997,0.2040129908075925,0.822111,False
136.75396497611484,9.819339546428173,48.136000000000024,0.20399159769046385,0.9545850000000002,False
80.0656381408539,9.820565254074813,48.13599999999997,0.20401706112005194,0.8683860000000001,False
