Distance,Distance traveled,Time,Avg Speed,Battery Used,Height Difference,Completion
134.06341782902598,138.03657992645915,371.21759057044983,0.6841235769035342,0.834939257256039,5.491310909041449,True
64.38167441127949,65.22539674441613,158.5667417049408,0.765357224579914,0.07600186237246476,3.8873869723842267,True
98.95453501482385,105.94112549695424,365.3626673221588,0.8151907974460885,0.7860683427277593,5.50560124503852,True
129.40247292845683,130.2792206135784,244.96776843070984,1.109709191165793,0.8715763223995197,6.3753579052170135,True
82.29216244576394,88.91168824543135,244.9837737083435,0.7286260718211498,0.0,6.470730450226981,True
167.72596698186004,175.94112549695433,496.4290997982025,0.6887632916842326,1.27637270454494,9.720567390700424,True
119.8874472161285,128.09545442950485,309.68560004234314,0.7908137619657595,0.8550843603566278,6.5250613169486,True
46.84015371452148,50.38477631085023,147.79563927650452,0.5440306731866317,0.8779164509656994,0.5930798088391724,True
96.54014708917737,103.11269837220806,266.0204622745514,0.707000453654782,0.7033086196110361,5.505371828883165,True
98.02040603874276,99.65685424949238,182.23928475379944,1.1213168966116644,0.24386305992806,7.164783338898835,True
94.0,94.82842712474618,266.7103765010834,0.6150384724804534,0.3859182557682459,1.799510365872478,True
169.81166037701888,5.0,29.653645038604736,0.7911027487898877,0.028637942046202625,0.029968621906862336,False
14.422205101855956,15.313708498984765,45.81028079986572,0.4694658392785204,0.30599950404432263,1.6448480666379823,True
126.25371281669304,130.55129855222054,284.9400177001953,0.758783531643844,2.72067427572091,6.573902819919416,True
94.26027795418386,96.89949493661165,305.9430902004242,0.6838528299294069,1.942817386457989,1.4544517545200484,True
22.360679774997898,24.485281374238575,86.79229044914246,0.6461663829027386,0.046422101711300456,2.084469600145952,True
76.05918747922567,81.91168824543136,868.6841185092926,0.16105740004742383,0.07264908643112733,1.3506757020281048,True
90.78546139112804,97.98275605729685,1194.0921697616577,0.18460275949618687,0.000319105034307654,4.5939876023704596,True
91.54780172128658,99.91168824543136,908.4754106998444,0.21763668296456837,0.07517724703387785,3.4999491942779173,True
127.47156545677157,77.89949493661165,833.0041744709015,0.22390295849103783,0.180974806873067,1.9973092912589143,False
29.614185789921695,5.82842712474619,280.81231141090393,0.057305725178562174,0.0002631981350731394,0.31001383423648354,False
117.00427342623003,5.0,66.9370527267456,0.6623301443556113,0.09840541945429493,0.3696765407886915,False
98.73196037757987,4.242640687119286,60.299378871917725,0.5126434443802232,0.02206054878138275,0.0005075745753393424,False
21.95449840010015,7.242640687119285,78.06310796737671,0.3336286371873678,0.11877256996039876,0.6645160795235251,False
31.575306807693888,4.0,50.131245374679565,1.1235438693552733,0.0,0.025788828804849784,False
113.0,5.656854249492381,56.50376009941101,0.7247180737772452,0.0546785905799112,0.05828614470563154,False
126.11502686040232,5.0,58.63516449928284,0.7858027843234224,0.02306181159822529,0.3604770604757588,False
26.076809620810597,5.0,59.46587157249451,0.6218219375951762,0.03915417157904244,0.4770356237988471,False
62.64982043070834,67.4264068711928,184.1728413105011,0.5583713296597721,1.5159529860809187,3.1780053251272267,True
14.7648230602334,15.899494936611667,53.84275031089783,0.39467786659040394,0.13300168659711176,0.3570383518945466,True
29.068883707497267,5.656854249492381,64.40259504318237,0.6980702399612951,0.0,0.03717259440997456,False
134.6476884316994,4.0,75.1896436214447,0.5811292984647338,0.01760831824236675,0.316786234386652,False
189.87364219396014,205.48023074035518,539.6853652000427,0.6095273787162699,0.9511777279775373,6.630234156107778,True
187.11493793922494,4.0,70.09105587005615,0.6711950542275249,0.061105792510332435,0.3137518974533726,False
135.18135966175217,79.89949493661166,197.61857843399048,0.9762429192557105,0.0,5.479961090602102,False
18.027756377319946,4.0,53.57098150253296,0.5960063997541127,0.11598212073965897,0.3178165057971022,False
145.52319402761884,155.91168824543138,403.3269262313843,0.7527573224914194,0.9190199500376792,7.4215101567840165,True
81.8413098624405,4.0,57.88050580024719,0.43692516597109854,0.0028206997811679457,0.31542756015709483,False
108.16653826391968,116.91168824543138,305.449098110199,0.667966986009807,0.008952031108478309,3.783130947411279,True
152.46311029229332,163.30865786510137,463.93252825737,0.5923139688755359,0.12406706806976331,4.5169703267887,True
49.8196748283246,5.656854249492381,68.5992362499237,0.44415764215479536,0.027052940274373327,0.6378610160373929,False
93.34880824091971,93.92388155425107,205.61583352088928,0.9846681756013805,0.20911725858591979,7.959650645149222,True
52.69724850502159,26.213203435596434,125.07600545883179,0.851219820581977,0.0,2.8506130446216495,False
83.48652585896721,3.0,62.86413764953613,0.6939318112486057,0.01825421558744722,0.0002734071938073068,False
122.64175471673585,129.4091629284896,332.27634859085083,0.6663957311053009,0.4215890988566997,7.7381851039304825,True
46.61544808322666,49.18376618407355,149.18996119499207,0.5874994488736981,0.0,2.0745512405992415,True
49.01020301937138,3.0,64.51295948028564,0.3366682331051716,0.0031972409684470904,0.0004527657626121062,False
91.92388155425118,98.52691193458115,282.26663160324097,0.5891162245294045,0.9259396716370105,2.4641465237494193,True
105.152270541344,4.0,62.40182304382324,1.0963860929932268,0.14304932382033542,0.2804356678340125,False
142.8355697996826,143.42135623730945,287.48327708244324,1.087572913485217,1.950157726226763,9.695108651317977,True
145.60906565183365,90.88225099390847,314.89012455940247,0.5737031407533695,0.012740569644321909,5.069389160765926,False
85.70297544426332,19.798989873223338,450.18498969078064,0.11169538730233966,0.014165734201029068,4.157790870192599,False
10.198039027185569,10.82842712474619,181.85203671455383,0.11876970290120227,0.005124767157909105,1.4079349583852134,True
65.73431371817918,70.21320343559643,907.5846567153931,0.5037836696225592,1.0493260080168483,0.8934045745907016,True
32.0,19.0,94.65496373176575,0.5896219798174476,0.6986367080048126,2.3536622080509346,False
140.05713120009278,29.07106781186548,147.79494524002075,0.4391629512239296,0.45635536742969407,3.327049786627849,False
87.64131445842195,94.35533905932735,279.22757387161255,0.5726602257320423,1.1312161931429472,0.8298327009062576,True
144.97241116847025,161.65180361560888,344.4869270324707,0.7481479553095153,4.69649809413346,7.750763961345711,True
35.510561809129406,37.8700576850888,100.900794506073,0.6332989913899618,0.4434155554796746,1.6561387464143515,True
146.696966567138,19.0,94.98300838470459,0.6298863865544739,0.7267676554868956,2.3528925975506176,False
93.72299611087985,52.59797974644663,250.0649642944336,0.5025257162516155,0.2120769130112734,7.010299744317756,False
123.42204017111368,5.656854249492381,76.58215475082397,0.40404744348958116,0.022468479488821913,0.3498306872027235,False
32.7566787083184,34.89949493661167,86.89626288414001,0.6281622063521355,0.4008064486546914,3.995389988293291,True
102.20078277586722,5.656854249492381,66.07640051841736,0.43145108389266973,0.10858806191102133,0.35012002883518045,False
